path,source,raw_label,label,md5,phash,resolution,is_exact_dup,dup_cluster,dup_cluster_size,group,group_source
data\processed\nora\Autism emotion recogition dataset\test\Natural\0395_aug_4.jpg,nora,natural,natural,6a14ff752182af86cfeeb46d1742bc9a,912d5e352b3a2d96,224x224,False,D000128,19,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0647_aug_1.jpg,nora,natural,natural,f07ef1ffb6b800090680a3281780ef5e,ca143b222ec1dfa7,224x224,False,D000131,3,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0647_aug_2.jpg,nora,natural,natural,695928b13c5c4f6a758208bc89aedcb4,da153a222ec3cdae,224x224,False,D000132,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0647_aug_3.jpg,nora,natural,natural,52caae092978b33500abb8c79fdac057,da543b322ee1c0be,224x224,False,D000133,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0647_aug_4.jpg,nora,natural,natural,09f3579d7c594b7a2ecdece0dcf90f66,d1003d2a2fc1cebf,224x224,False,D000134,3,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0721_aug_1.jpg,nora,natural,natural,8bea8dd8b08030e536b1450585f34b9d,96227ab18b0d2df3,224x224,False,D000135,7,ID00085,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0721_aug_2.jpg,nora,natural,natural,af57ab992fefb0706c2b7fdb66c4a1ab,d17323e4df6a09a2,224x224,False,D000136,2,ID00085,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0721_aug_3.jpg,nora,natural,natural,2520fd24dd95d5a0bd2aea21fffdb9e2,94267ab18a2d2df3,224x224,False,D000135,7,ID00085,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0721_aug_4.jpg,nora,natural,natural,a72b590a89412e7af509520e0bf07131,c1710fe4fe7a48a2,224x224,False,D000138,4,ID00085,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0736_aug_1.jpg,nora,natural,natural,fd13e3249ea31514887164e71357b1e1,d46441f86e1f9bc2,224x224,False,D000139,2,ID00013,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0736_aug_2.jpg,nora,natural,natural,9023bcb2eb1a4241c0e09681a308ac9d,d46c43e06e3c9b9a,224x224,False,D000140,3,ID00028,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0736_aug_3.jpg,nora,natural,natural,b24aa53f4fb12a6026a5659ff8125b7d,947c73206e1d8bd3,224x224,False,D000141,3,ID00028,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0736_aug_4.jpg,nora,natural,natural,71148b4412da899670084264f9d213d5,c16b2eec7b489685,224x224,False,D000142,2,ID00028,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0891_aug_1.jpg,nora,natural,natural,88f0ad21c5c4c14d28470bfa6bd642ab,951e797812656b3a,224x224,False,D000143,8,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0891_aug_2.jpg,nora,natural,natural,5c370e5c50de688a6d8a75fd726bb708,951e793852676b2a,224x224,False,D000143,8,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0891_aug_3.jpg,nora,natural,natural,67eac222a622ebad1f2400e4db5c5cc5,c04b2c7f87301e6f,224x224,False,D000145,7,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\0891_aug_4.jpg,nora,natural,natural,8d1636e03ca7fc548004efb85dbb918b,c04a2d2d07327cff,224x224,False,D000145,7,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\1165_aug_1.jpg,nora,natural,natural,e5dd752cfebe6633f5fc52bff7ab1621,9e9c7ac169719469,224x224,False,D000147,10,ID00136,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\1165_aug_2.jpg,nora,natural,natural,6c271686dd6edbaed957f6b6bf52ae46,de9c7ec169619461,224x224,False,D000147,10,ID00136,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\1165_aug_3.jpg,nora,natural,natural,de2e6350ef6b01290c7da154a473d45b,cbc96b963c24c19e,224x224,False,D000149,2,ID00136,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\Natural\1165_aug_4.jpg,nora,natural,natural,03e0fcfbd79335b7f8069036e84a104e,de9c7ec369699081,224x224,False,D000147,10,ID00136,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0016_aug_1.jpg,nora,sadness,sadness,6387e4c2224c7b1ff18accb5020d7783,c4fa25be34405e57,224x224,False,D000151,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0034_aug_1.jpg,nora,sadness,sadness,7b5570982f45f0c88cfc1c7b1103a395,e953363e113d42f4,224x224,False,D000152,3,ID00169,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0048_aug_1.jpg,nora,sadness,sadness,ab3399930ed00e6ac7865347d8be879a,90f836e532a8dea9,224x224,False,D000153,3,ID00171,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0092_aug_1.jpg,nora,sadness,sadness,f6fee49d7dbd37176eeb155a2f2fea90,91ad5e52696838be,224x224,False,D000154,5,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0093_aug_1.jpg,nora,sadness,sadness,62bb57b4c9f69a83010dd721c8fc301e,e2760d9f8f123f10,224x224,False,D000155,11,ID00056,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0099_aug_1.jpg,nora,sadness,sadness,aebc4c6b54274e07bd56dffa3d276e1b,85e97c4752c55366,224x224,False,D000156,3,ID00187,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0104_aug_1.jpg,nora,sadness,sadness,7ce156ff0c95ff72e7015a1053f308d3,c0e807c03c57d7cf,224x224,False,D000057,7,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0138_aug_1.jpg,nora,sadness,sadness,5450bd1d2686eecd3f0f4e4d6361c314,951d602f7b79c494,224x224,False,D000158,12,ID00138,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0158_aug_1.jpg,nora,sadness,sadness,46b10e292b8254cda2426de664be4bfd,a8da3f071c3d6992,224x224,False,D000159,2,ID00023,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0184_aug_1.jpg,nora,sadness,sadness,bafd3fb5e62851f15b3cf3eb2caaba59,d1072a98e94d4fd3,224x224,False,D000160,14,ID00025,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0187_aug_1.jpg,nora,sadness,sadness,80c17adf33c08d7cb2170c690202b0fc,fac8a193e16d3493,224x224,False,D000031,12,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0188_aug_1.jpg,nora,sadness,sadness,3aae32b915fdf702e8f34f176ba004b4,ae023faef07262e2,224x224,False,D000162,10,ID00049,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0193_aug_1.jpg,nora,sadness,sadness,a4b5f76a0e15ff4c6e1a3ff66792516f,81c8c6d7287be794,224x224,False,D000163,12,ID00016,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0203_aug_1.jpg,nora,sadness,sadness,31d088c0736438a49b246d0e812f1193,c07b3f556b6a3281,224x224,False,D000164,8,ID00051,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0207_aug_1.jpg,nora,sadness,sadness,7f076df6a4aebcf8e7ee623c69c19994,edd5a595d684c20b,224x224,False,D000165,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0233_aug_1.jpg,nora,sadness,sadness,665c6834e025554b8a23a0d5903a5e5b,85605e07aab7393b,224x224,False,D000166,2,ID00012,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0237_aug_1.jpg,nora,sadness,sadness,68e0a8ebe78efaacec5d35a9f84df568,aa7d0af04f842fe8,224x224,False,D000167,3,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0238_aug_1.jpg,nora,sadness,sadness,a3d6d2cfe0785073a29b597cd8367bd4,80981da6d4aa797f,224x224,False,D000168,2,ID00068,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0242_aug_1.jpg,nora,sadness,sadness,d2cb07921e73b98e8c7bccb7985fd61b,82da1a863d7b7b41,224x224,False,D000169,2,ID00125,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0274_aug_1.jpg,nora,sadness,sadness,7c558c31c2be90391a2b81287d9ade07,85085e227a7e17d7,224x224,False,D000170,2,ID00023,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0276_aug_1.jpg,nora,sadness,sadness,ea42ae92ee703894cc56b1a00a47acd4,c12126a5fa97e978,224x224,False,D000171,2,ID00069,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0281_aug_1.jpg,nora,sadness,sadness,e6aa9c2c93e3a2684e409b77bfa30700,e81153fe44e882f7,224x224,False,D000172,16,ID00227,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0317_aug_1.jpg,nora,sadness,sadness,25243c057d6ad1d7f9be01c612d68bbb,c0cd4d43e7616c67,224x224,False,D000173,4,ID00107,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0340_aug_1.jpg,nora,sadness,sadness,300b8ea769e286668c9cf922a7288833,91691b473d2a21ef,224x224,False,D000174,2,ID00112,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0371_aug_1.jpg,nora,sadness,sadness,8dc8b000ac8a893cbe9b055de66760ee,a0d2fc87830f632f,224x224,False,D000175,6,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0446_aug_1.jpg,nora,sadness,sadness,04065998c641acd94897049a7f02884d,85606a4b3bad65b5,224x224,False,D000176,7,ID00101,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0507_aug_1.jpg,nora,sadness,sadness,724e073f3437675ac0e2f521b1a0e16f,c8bfe38380ad313e,224x224,False,D000177,2,ID00098,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0711_aug_1.jpg,nora,sadness,sadness,060901f7f5d375dea91f671829bb9876,954d52775561683b,224x224,False,D000178,2,ID00098,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0833_aug_1.jpg,nora,sadness,sadness,cdcd960000fa825cfba60b9e52561206,be2b5fa0223481df,224x224,False,D000179,2,ID00184,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0842_aug_1.jpg,nora,sadness,sadness,3d3a27e101b30b6694b4d23b35f997ce,c0886b97353c65fa,224x224,False,D000180,5,ID00020,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\0883_aug_1.jpg,nora,sadness,sadness,0884d8374415f73e3f19e8862cb5b8f6,946f7ba12e2455b2,224x224,False,D000181,2,ID00030,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\1248_aug_1.jpg,nora,sadness,sadness,c75a7c8de20224422b862f267a7270e1,952d7a6c686bc1c3,224x224,False,D000182,2,ID00119,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\1252_aug_1.jpg,nora,sadness,sadness,1a44d6c2f7d3521d2f405e711cf5fe02,fb6a31b1c44545d6,224x224,False,D000183,4,ID00226,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\1256_aug_1.jpg,nora,sadness,sadness,ce30b440b0fd2cb9268dbd961e5fe0a8,857d5eec7b21e006,224x224,False,D000184,5,ID00014,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\1282_aug_1.jpg,nora,sadness,sadness,3e7f5cd7ca0aab726cbfbfd75502c373,8a7d686e69b68d48,224x224,False,D000185,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\1290_aug_1.jpg,nora,sadness,sadness,6ac422bb450def4a02c7cafd540c9fc9,d42e2ab52d7dd0d0,224x224,False,D000186,15,ID00112,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\1299_aug_1.jpg,nora,sadness,sadness,fd3565c958aba7db0e2f1bd63ebe660d,87bcc0c26ab66f70,224x224,False,D000187,2,ID00057,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\sadness\1304_aug_1.jpg,nora,sadness,sadness,33ada807cb36c06b0bc0d2dd170590ca,b5ff11f11c342313,224x224,False,D000188,3,ID00038,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0008_aug_1.jpg,nora,surprise,surprise,5ec6a3d0af1991b1fa6f6fab335422d0,dc6033956dc3e568,224x224,False,D000189,7,ID00032,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0008_aug_2.jpg,nora,surprise,surprise,234df39b44b959f01d0a0741aec21381,c86033d14dcbc5f9,224x224,False,D000190,2,ID00084,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0008_aug_3.jpg,nora,surprise,surprise,247d1d20b14c3f3ea52b2e7f17013396,9d3564e5388ed2ac,224x224,False,D000191,2,ID00084,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0015_aug_1.jpg,nora,surprise,surprise,23f9846f79cbc903a62006d76b94b30b,95e84bc14c5672d7,224x224,False,D000192,3,ID00151,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0015_aug_2.jpg,nora,surprise,surprise,06c06a6c73c2fb19bf0ceb8c4e5cce9e,c07d1e941967a787,224x224,False,D000193,4,ID00151,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0015_aug_3.jpg,nora,surprise,surprise,5fc88d96a9d4cf135bd3e6b10f1d6b5d,95e87fc15d417292,224x224,False,D000194,2,ID00151,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0052_aug_1.jpg,nora,surprise,surprise,881716940d5382a03825b960095722dc,816a5db26db3c469,224x224,False,D000195,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0052_aug_2.jpg,nora,surprise,surprise,0dce408190b3a7ab20649a2144b84dc6,de083a633866e1de,224x224,False,D000196,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0052_aug_3.jpg,nora,surprise,surprise,2b225af2c8c939854a1c6dc932b61c13,8b7d6cb669b2d440,224x224,False,D000197,7,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0098_aug_1.jpg,nora,surprise,surprise,ea6f5c6c92edf6f5950cfd88c1a0e2fb,953755ed23688c4d,224x224,False,D000198,4,ID00005,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0098_aug_2.jpg,nora,surprise,surprise,3d633024dcd93958aa143b6ed1ceed93,8e2a5ced6a63dd04,224x224,False,D000199,4,ID00005,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0098_aug_3.jpg,nora,surprise,surprise,d3f835d830f4b2dfc02dc07dd0f45bc4,96285c6c6a65dda6,224x224,False,D000200,2,ID00005,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0118_aug_1.jpg,nora,surprise,surprise,47c0a009d17c75057e4677ee744a0357,80955bd32d3f2d92,224x224,False,D000201,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0118_aug_2.jpg,nora,surprise,surprise,a41871112947c0a21800b221cb4264b4,80974fd26c6a74d3,224x224,False,D000202,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0118_aug_3.jpg,nora,surprise,surprise,2b0ff8b62e4af6b2d63325b8ddf1fc3f,d5ea0be23d2ba982,224x224,False,D000203,2,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0142_aug_1.jpg,nora,surprise,surprise,78ae8ec720ea3730c43c605819801e4b,c5403d7f27d8e215,224x224,False,D000204,8,ID00032,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0142_aug_2.jpg,nora,surprise,surprise,1fe46ca62e3b74bc8a5f2ed13b15fbba,9055693a63ddb50b,224x224,False,D000205,7,ID00014,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0142_aug_3.jpg,nora,surprise,surprise,36e69bbd6a4c3c4881aaea1f1c49adb0,9055693a63ddb50b,224x224,False,D000205,7,ID00014,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0628_aug_1.jpg,nora,surprise,surprise,662620267bb578f141fdb42766cd295f,c02b42be9af06b37,224x224,False,D000207,11,ID00083,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0628_aug_2.jpg,nora,surprise,surprise,f944b87a21b196f735ddd698e84d6df4,c47a53bc88e12b37,224x224,False,D000207,11,ID00083,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0628_aug_3.jpg,nora,surprise,surprise,e8c9bd0ac079cf0ab600a992657af6dc,c02942f69af07f17,224x224,False,D000207,11,ID00083,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0638_aug_1.jpg,nora,surprise,surprise,9866b9363e764607f43a148126f8d200,879e3a8df89b4922,224x224,False,D000210,2,ID00143,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0638_aug_2.jpg,nora,surprise,surprise,5087c528edf38321049edb8da38eab65,94973a0cf9da64d2,224x224,False,D000211,6,ID00143,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\0638_aug_3.jpg,nora,surprise,surprise,c532a78da510334231982b0edce31f48,d3ca6f59a98c3846,224x224,False,D000212,5,ID00143,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1245_aug_1.jpg,nora,surprise,surprise,93424563d42bdc9ae689c43bb0cd960b,eecaa5e32c2c23c5,224x224,False,D000213,14,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1245_aug_2.jpg,nora,surprise,surprise,62048f1736258e4e56429af76d04a953,eacaa5e32c2c33c5,224x224,False,D000213,14,ID00010,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1245_aug_3.jpg,nora,surprise,surprise,87308abcde7fe49b440cff7e5e73eff5,bb9de0e0696966c1,224x224,False,D000215,2,ID00068,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1257_aug_1.jpg,nora,surprise,surprise,225bb190a394bdada820f96754cf221f,ef3f45bd54245482,224x224,False,D000216,2,ID00032,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1257_aug_2.jpg,nora,surprise,surprise,7b53b47c8e573496235dcfff9584d488,ba7ab06829610fe7,224x224,False,D000217,18,ID00048,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1257_aug_3.jpg,nora,surprise,surprise,394f50d21b5543ae18a61d5db929140e,ea3e213474f454f1,224x224,False,D000218,3,ID00150,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1261_aug_1.jpg,nora,surprise,surprise,562cd184ef9232015019d6fde1bb753b,de543fb31c342a92,224x224,False,D000219,2,ID00071,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1261_aug_2.jpg,nora,surprise,surprise,e855ce3bd99c93412126a4cfcc96af95,fe783ba33c20e292,224x224,False,D000220,3,ID00071,facenet_agglomerative
data\processed\nora\Autism emotion recogition dataset\test\surprise\1261_aug_3.jpg,nora,surprise,surprise,91e6ae3385d2e3cf85a00abf49e4fe36,8b446aaa49617fc7,224x224,False,D000221,2,ID00071,facenet_agglomerative
